"","ENSAYO","PARCELA","SUBPARC","MEDICION","ANHO","EDAD2","SUPERFICIE","N","NHA","CF","HD","DESCRIPCION","DQ","SDI","AB_NA","AB_NO","AB_ND","AB_Total","ZONA","SDI_perc","AB_Nothofagus","Noth_prop","NA_prop","NO_prop","ND_prop","Dominant","IS"
"536",3,9,4,3,1983,40,500,27,540,5,38.7,"30 M2/HA",28.4677855621897,2298.69411348007,28.7241157025226,0.372530056862678,5.27426282647922,34.3709085858645,4,2.2343328883379,34.3709085858645,1,0.835710107306729,0.010838528051478,0.153451364641793,"NA",NA
"537",3,9,4,4,1988,45,500,4,80,5,29.75,"30 M2/HA",30.5327692815441,308.50291814551,5.85749950261817,0,0,5.85749950261817,4,0.299865133041637,5.85749950261817,1,1,0,0,"NA",NA
"538",3,10,1,2,1980,37,500,31,620,5,37.76,"30 M2/HA",24.1411307429538,3330.54647448318,26.1357418072667,2.24323852633252,0,28.3789803335992,4,3.23729437528755,28.3789803335992,1,0.920954223866999,0.0790457761330011,0,"NA",NA
"539",3,10,1,3,1983,40,500,31,620,5,38.8,"30 M2/HA",24.7762177852459,3210.7081379789,27.4048509915374,2.48691616050822,0,29.8917671520456,4,3.12081139698912,29.8917671520456,1,0.916802638403463,0.0831973615965368,0,"NA",NA
"540",3,10,1,4,1988,45,500,26,520,5,28.4654545454545,"30 M2/HA",21.8527593867748,3214.87003708015,16.4750266033121,3.02816973482192,0,19.503196338134,4,3.12485676691692,19.503196338134,1,0.844734694645871,0.155265305354129,0,"NA",NA
"541",3,10,1,5,1994,51,500,26,520,5,31.4,"30 M2/HA",23.9582730211058,2823.4953288757,19.6896335050719,3.7528837521253,0,23.4425172571972,4,2.74444017426249,23.4425172571972,1,0.839911230054737,0.160088769945263,0,"NA",NA
"542",3,10,2,2,1980,37,500,24,480,5,43.44,"30 M2/HA",28.2547119964087,2065.06214631082,22.6806339148119,4.2347883572227,3.18086256175967,30.0962848337943,4,2.00724239162843,30.0962848337943,1,0.753602447613217,0.140708010327825,0.105689542058958,"NA",NA
"543",3,10,2,3,1983,40,500,24,480,5,44.66,"30 M2/HA",29.1304608614419,1977.9968450354,24.0918844586942,4.61837682022601,3.28059242054787,31.9908536994681,4,1.92261483508146,31.9908536994681,1,0.753086637981617,0.144365538463351,0.102547823555031,"NA",NA
"544",3,10,2,4,1988,45,500,24,480,5,46.9781818181818,"30 M2/HA",30.7073936614961,1836.18029432791,26.5748777825576,5.1639130863431,3.8093614095105,35.5481522784112,4,1.78476901144698,35.5481522784112,1,0.747574095396706,0.145265302283495,0.1071606023198,"NA",NA
"545",3,10,2,5,1994,51,500,24,480,5,49.76,"30 M2/HA",32.7310886874645,1678.03260196302,30.0213421410429,5.87061565194691,4.49601178636869,40.3879695793585,4,1.63104930242025,40.3879695793585,1,0.743323877226703,0.145355552979996,0.111320569793301,"NA",NA
"546",3,10,3,2,1980,37,500,35,700,5,41.1,"30 M2/HA",23.5770348311354,3887.8781679112,29.1138145632371,1.4470961160598,0,30.5609106792969,4,3.77902131713543,30.5609106792969,1,0.952648789453774,0.0473512105462261,0,"NA",NA
"547",3,10,3,3,1983,40,500,35,700,5,42.48,"30 M2/HA",24.25638649334,3735.10476211256,30.9542223715631,1.393233510014,0,32.3474558815771,4,3.6305254198181,32.3474558815771,1,0.956929116307799,0.0430708836922007,0,"NA",NA
"548",3,10,3,4,1988,45,500,28,560,5,45.9072727272727,"30 M2/HA",27.3418431035203,2523.52725386078,31.6132462057514,1.26688047093692,0,32.8801266766884,4,2.45287091694946,32.8801266766884,1,0.961469720497302,0.038530279502698,0,"NA",NA
"549",3,10,3,5,1994,51,500,33,660,5,50.02,"30 M2/HA",27.9704443578531,2880.26956635585,39.2490951185424,1.30479767681545,0,40.5538927953578,4,2.7996247876777,40.5538927953578,1,0.967825587462104,0.0321744125378959,0,"NA",NA
"550",3,10,4,2,1980,37,500,42,840,5,28.46,"30 M2/HA",20.6240555339309,5635.15601613008,22.2310248821934,5.83089021284226,0,28.0619150950357,4,5.47737706549088,28.0619150950357,1,0.792213389816941,0.207786610183059,0,"NA",NA
"551",3,10,4,3,1983,40,500,42,840,5,29.52,"30 M2/HA",21.3877802227614,5353.29008333644,23.8961789443389,6.28252557272233,0,30.1787045170612,4,5.20340310782088,30.1787045170612,1,0.791822555896308,0.208177444103692,0,"NA",NA
"552",3,10,4,4,1988,45,500,40,800,5,32.0236363636364,"30 M2/HA",23.1877254951055,4548.92765936609,27.5378225355011,6.24501846152118,0,33.7828409970223,4,4.42156205838291,33.7828409970223,1,0.815142294809616,0.184857705190384,0,"NA",NA
"553",3,10,4,5,1994,51,500,40,800,5,34.56,"30 M2/HA",25.2727125572227,4028.45976474362,32.2665284548206,7.8648044206661,0,40.1313328754867,4,3.91566676441602,40.1313328754867,1,0.804023343927604,0.195976656072396,0,"NA",NA
"554",3,11,1,2,1980,37,500,25,500,5,42.56,"30 M2/HA",27.6144092821121,2221.82868144413,24.1591930812974,4.70803787455947,1.07825743056509,29.945488386422,4,2.15961961449817,29.945488386422,1,0.806772384859543,0.157220273511859,0.0360073416285973,"NA",NA
"555",3,11,1,3,1983,40,500,25,500,5,44.6,"30 M2/HA",29.0420660422085,2069.26889393659,26.3479878069432,5.5859716495684,1.18791472213864,33.1218741786503,4,2.01133135436517,33.1218741786503,1,0.795486018237659,0.168649020868783,0.035864960893558,"NA",NA
"556",3,11,1,4,1988,45,500,4,80,5,21.75,"30 M2/HA",22.2092323145128,483.429546977381,3.09918115276633,0,0,3.09918115276633,4,0.469893984446061,3.09918115276633,1,1,0,0,"NA",NA
"557",3,11,1,5,1994,51,500,24,480,5,48.3,"30 M2/HA",31.7897585709612,1748.57733233802,29.7776330909407,6.77192287629855,1.5487423463667,38.0982983136059,4,1.69961884816862,38.0982983136059,1,0.781600082130342,0.177748696819882,0.0406512210497759,"NA",NA
"558",3,11,2,2,1980,37,500,43,860,5,36.1,"30 M2/HA",20.9817140763427,5631.02982228099,20.3532164133264,9.38194234493768,0,29.7351587582641,4,5.47336640110252,29.7351587582641,1,0.684483193070889,0.315516806929111,0,"Mixed",NA
"559",3,11,2,3,1983,40,500,43,860,5,38.14,"30 M2/HA",22.1000736608264,5233.12823584331,22.147285730012,10.8422174421793,0,32.9895031721913,4,5.08660567653026,32.9895031721912,1,0.671343415340707,0.328656584659293,0,"Mixed",NA
"560",3,11,2,4,1988,45,500,4,80,5,24.5,"30 M2/HA",25.0099980007996,408.830548402268,3.30181387892287,0.628318530717959,0,3.93013240964083,4,0.397383686109277,3.93013240964083,1,0.840127897681854,0.159872102318145,0,"NA",NA
"561",3,11,2,5,1994,51,500,34,680,5,43.24,"30 M2/HA",26.4934675633336,3203.66264689321,24.3444842160061,13.1421460079458,0,37.486630223952,4,3.11396317288008,37.486630223952,1,0.649417780967981,0.350582219032019,0,"Mixed",NA
"562",3,11,3,2,1980,37,500,52,1040,5,28.62,"30 M2/HA",18.8742702355105,7906.72624142894,17.5927460725069,10.4758449069176,1.0294370807283,29.0980280601528,4,7.68534550843891,29.0980280601528,1,0.604602691156195,0.360019066764988,0.0353782420788172,"Mixed",NA
"563",3,11,3,3,1983,40,500,52,1040,5,30.66,"30 M2/HA",20.4274890207364,7071.78903952337,20.4986721531876,12.4404241648768,1.14511052223348,34.0842068402979,4,6.87378574545236,34.0842068402979,1,0.6014126204912,0.364990865803818,0.0335965137049811,"Mixed",NA
"564",3,11,3,4,1988,45,500,4,80,5,23,"30 M2/HA",23.7170824512628,440.630826739696,3.53429173528852,0,0,3.53429173528852,4,0.428293587227024,3.53429173528852,1,1,0,0,"NA",NA
"565",3,11,3,5,1994,51,500,48,960,5,35.68,"30 M2/HA",23.5421209395699,5343.1096495769,25.5212777001511,14.7081671139073,1.55862265526224,41.7880674693206,4,5.19350771641883,41.7880674693206,1,0.610731226537048,0.351970502696865,0.0372982707660871,"Mixed",NA
"566",3,11,4,2,1980,37,500,32,640,5,35.9,"30 M2/HA",25.3587571166254,3207.34691054911,23.3205292144583,6.84146202968576,2.16205977216376,32.3240510163079,4,3.11754428069578,32.3240510163079,1,0.721460599189528,0.211652370745058,0.0668870300654141,"NA",NA
"567",3,11,4,3,1983,40,500,32,640,5,38.46,"30 M2/HA",27.1337543476755,2915.29269285431,26.7712074612716,7.72300863624632,2.51327412287183,37.0074902203897,4,2.83366730030652,37.0074902203897,1,0.723399703731372,0.208687716736631,0.0679125795319974,"NA",NA
"568",3,11,4,4,1988,45,500,4,80,5,26.5,"30 M2/HA",27.7037903543901,353.875115699928,4.82234472326033,0,0,4.82234472326033,4,0.343966952686758,4.82234472326033,1,1,0,0,"NA",NA
"569",3,11,4,5,1994,51,500,31,620,5,43.12,"30 M2/HA",30.5576134856026,2388.15488859302,31.4564687890925,10.2876163830778,3.72544194029619,45.4695271124665,4,2.32128884775803,45.4695271124665,1,0.691814293807951,0.226252988240496,0.0819327179515525,"Mixed",NA
"570",3,12,1,2,1980,37,500,97,1940,5,34.4,"TESTIGO",16.7970879901385,17386.9281027596,41.5279907214932,1.46123328300095,0,42.9892240044941,4,16.9001108322102,42.9892240044941,1,0.96600931240703,0.0339906875929697,0,"NA",NA
"571",3,12,1,3,1983,40,500,59,1180,5,35.3,"TESTIGO",21.0166318319402,7708.18772196383,39.3865712130635,1.5487423463667,0,40.9353135594302,4,7.49236587663778,40.9353135594302,1,0.96216610521089,0.0378338947891097,0,"NA",NA
"572",3,12,1,4,1988,45,500,4,80,5,22.25,"TESTIGO",22.7321358433386,467.811207142126,3.24683600748505,0,0,3.24683600748505,4,0.45471294311024,3.24683600748505,1,1,0,0,"NA",NA
"573",3,12,1,5,1994,51,500,37,740,5,38.14,"TESTIGO",26.377560078136,3507.97724824347,38.513883897786,1.92422550032375,0,40.4381093981098,4,3.40975725796996,40.4381093981098,1,0.952415542443394,0.0475844575566061,0,"NA",NA
"574",3,12,2,2,1980,37,500,85,1700,5,32.08,"TESTIGO",16.9335379021146,15063.0010539358,37.6049268953229,0.680563216547157,0,38.2854901118701,4,14.6412515064585,38.2854901118701,1,0.982223991006552,0.0177760089934477,0,"NA",NA
"575",3,12,2,3,1983,40,500,59,1180,5,33.56,"TESTIGO",20.4869243127564,7990.9303372889,38.5155646498557,0.382268994088806,0,38.8978336439445,4,7.7671919705712,38.8978336439445,1,0.990172486272939,0.00982751372706116,0,"NA",NA
"576",3,12,2,4,1988,45,500,3,60,5,23.6666666666667,"TESTIGO",23.7977589981354,328.893207915795,2.66878295922453,0,0,2.66878295922453,4,0.319684514302207,2.66878295922453,1,1,0,0,"NA",NA
"577",3,12,2,5,1994,51,500,48,960,5,36.32,"TESTIGO",23.547872338423,5341.2681032102,41.8084878215689,0,0,41.8084878215689,4,5.19171773157988,41.8084878215689,1,1,0,0,"NA",NA
"578",3,12,3,2,1980,37,500,41,820,5,36.42,"TESTIGO",21.2623335800258,5269.39380885745,27.1154788922152,2.00011067087121,0,29.1155895630864,4,5.12185584836684,29.1155895630864,1,0.931304476368667,0.0686955236313335,0,"NA",NA
"579",3,12,3,3,1983,40,500,38,760,5,38.24,"TESTIGO",23.0806879857325,4349.7901093212,29.5045972734172,2.29348830082669,0,31.7980855742439,4,4.22800016828231,31.7980855742439,1,0.927873384217684,0.072126615782316,0,"NA",NA
"580",3,12,3,4,1988,45,500,4,80,5,23,"TESTIGO",23.5265807120372,445.674243394819,3.4777430675239,0,0,3.4777430675239,4,0.4331957930647,3.4777430675239,1,1,0,0,"NA",NA
"581",3,12,3,5,1994,51,500,37,740,5,41.64,"TESTIGO",25.5558265424985,3668.20225311152,35.104486178441,2.85335152762293,0,37.9578377060639,4,3.56549611674695,37.9578377060639,1,0.924828396450858,0.0751716035491426,0,"NA",NA
"582",3,12,4,2,1980,37,500,49,980,5,35.74,"TESTIGO",21.6686880271125,6131.55222859783,33.7273062068868,2.41211483942624,0,36.1394210463131,4,5.95987466126013,36.1394210463131,1,0.933255299349287,0.066744700650713,0,"NA",NA
"583",3,12,4,3,1983,40,500,41,820,5,37.32,"TESTIGO",24.2212263289465,4384.37428621105,35.2141277620513,2.56883318895057,0,37.7829609510018,4,4.26161602146953,37.7829609510018,1,0.932010802639795,0.0679891973602047,0,"NA",NA
"584",3,12,4,4,1988,45,500,4,80,5,22.5,"TESTIGO",23.2701525564402,452.620539730635,3.40234484383775,0,0,3.40234484383775,4,0.439947599781496,3.40234484383775,1,1,0,0,"NA",NA
"585",3,12,4,5,1994,51,500,36,720,5,40.56,"TESTIGO",26.9690769421408,3308.00095530068,38.259807591927,2.86979776516447,0,41.1296053570914,4,3.2153801089662,41.1296053570914,1,0.930225497175366,0.0697745028246343,0,"NA",NA
"586",3,13,1,2,1980,37,500,58,1160,5,39.22,"TESTIGO",17.3196221189963,9956.43647139054,16.4103605534386,10.9186995153309,0,27.3290600687695,4,9.67766582261609,27.3290600687695,1,0.600472921942589,0.39952707805741,0,"Mixed",NA
"587",3,13,1,3,1983,40,500,38,760,5,41.18,"TESTIGO",21.6369141198919,4764.93850461984,16.6732019028012,11.2711547951372,0,27.9443566979383,4,4.63152480764903,27.9443566979383,1,0.596657210005885,0.403342789994115,0,"Mixed",NA
"588",3,13,1,5,1994,51,500,28,560,5,43.44,"TESTIGO",25.2457068486053,2824.17967363845,16.9576102857306,11.0743183074265,0,28.0319285931571,4,2.74510535802984,28.0319285931571,1,0.604939122521529,0.395060877478471,0,"Mixed",NA
"589",3,13,2,2,1980,37,500,36,720,5,36.98,"TESTIGO",19.3341163634534,5291.06320966686,20.9585070698936,0.179840471454748,0,21.1383475413483,4,5.14291852678722,21.1383475413483,1,0.991492217113804,0.00850778288619605,0,"NA",NA
"590",3,13,2,3,1983,40,500,26,520,5,38.66,"TESTIGO",22.784264137946,3030.95973732568,21.2013364740528,0,0,21.2013364740528,4,2.94609577873855,21.2013364740528,1,1,0,0,"NA",NA
"591",3,13,2,5,1994,51,500,18,360,5,42.52,"TESTIGO",27.7699777937734,1587.08451600565,21.8043651839094,0,0,21.8043651839094,4,1.5426476754294,21.8043651839094,1,1,0,0,"NA",NA
"592",3,13,3,2,1980,37,500,63,1260,5,36.1,"TESTIGO",19.5094930087975,9142.11664794827,37.0234023871802,0.377383817512474,0.265464579228338,37.666250783921,4,8.88614617131805,37.666250783921,1,0.982933039966504,0.0100191500257725,0.0070478100077234,"NA",NA
"593",3,13,3,3,1983,40,500,59,1180,5,37.12,"TESTIGO",20.9410310075941,7747.48761155947,39.9646085533607,0.407166115868505,0.269564357641272,40.6413390268705,4,7.53056540710886,40.6413390268705,1,0.983348716117293,0.0100185211810886,0.00663276270161883,"NA",NA
"594",3,13,3,5,1994,51,500,45,900,5,40.88,"TESTIGO",24.6210794961463,4702.20207408323,42.0900530631469,0.464704385319002,0.294822762576134,42.849580211042,4,4.5705449368507,42.849580211042,1,0.982274572022542,0.0108450160545389,0.00688041192291915,"NA",NA
"595",3,13,4,2,1980,37,500,62,1240,5,36.68,"TESTIGO",18.6492756929316,9588.15087904227,32.2588315528193,1.01099593185173,0.601756364831857,33.8715838495029,4,9.31969187277246,33.8715838495029,1,0.952386274469794,0.0298479083925852,0.0177658171376207,"NA",NA
"596",3,13,4,3,1983,40,500,54,1080,5,38.32,"TESTIGO",20.4226317816507,7346.2458709785,34.4995253891025,0.226194671058465,0.65258733396694,35.3783073941279,4,7.140558049498,35.3783073941279,1,0.975160428246738,0.00639359787732551,0.0184459738759367,"NA",NA
"597",3,13,4,5,1994,51,500,40,800,5,42.36,"TESTIGO",24.6029215744797,4184.08911932698,37.2640326764819,0.249379624841958,0.51894398248323,38.0323562838071,4,4.06693864669789,38.0323562838071,1,0.979798159188672,0.00655703851165634,0.0136448022996719,"NA",NA
"598",3,20,1,2,1980,37,500,19,380,5,31.36,"20 M2/HA",24.880673116635,1956.20475558617,15.1732799062713,3.30228511782091,0,18.4755650240922,4,1.90143290318522,18.4755650240922,1,0.821262022919747,0.178737977080253,0,"NA",NA
"599",3,20,1,3,1983,40,500,19,380,5,33.34,"20 M2/HA",26.630443599681,1777.30082558345,17.3198987505426,3.84568639911234,0,21.165585149655,4,1.72753811121883,21.165585149655,1,0.818304744616284,0.181695255383716,0,"NA",NA
"600",3,20,1,4,1988,45,500,4,80,5,24,"20 M2/HA",24.1350367722943,429.901068192233,3.65995544143211,0,0,3.65995544143211,4,0.41786425160297,3.65995544143211,1,1,0,0,"NA",NA
"601",3,20,1,5,1994,51,500,18,360,5,36.58,"20 M2/HA",30.2938570964111,1403.73870054844,20.9968030843408,4.95105577427791,0,25.9478588586188,4,1.36443536653067,25.9478588586188,1,0.809192126361772,0.190807873638228,0,"NA",NA
"602",3,20,2,2,1980,37,500,23,460,5,29.74,"20 M2/HA",22.6432637069913,2704.82533481923,18.5236156837288,0,0,18.5236156837288,4,2.62909282594662,18.5236156837288,1,1,0,0,"NA",NA
"603",3,20,2,3,1983,40,500,23,460,5,31.68,"20 M2/HA",24.0819163617054,2479.62939450924,20.9522081766231,0,0,20.9522081766231,4,2.410202155455,20.9522081766231,1,1,0,0,"NA",NA
"604",3,20,2,4,1988,45,500,4,80,5,27.25,"20 M2/HA",27.5907593226428,355.922682041759,4.78307481509046,0,0,4.78307481509046,4,0.345957189139611,4.78307481509046,1,1,0,0,"NA",NA
"605",3,20,2,5,1994,51,500,22,440,5,40.4,"20 M2/HA",29.4271287945479,1787.42158947857,29.9252879456594,0,0,29.9252879456594,4,1.7373755034553,29.9252879456594,1,1,0,0,"NA",NA
"606",3,20,3,2,1980,37,500,21,420,5,33.34,"20 M2/HA",25.903272453679,2042.65290866995,22.1334155984464,0,0,22.1334155984464,4,1.98546059109657,22.1334155984464,1,1,0,0,"NA",NA
"607",3,20,3,3,1983,40,500,21,420,5,34.48,"20 M2/HA",27.2076844887266,1905.82874998863,24.4186886344839,0,0,24.4186886344839,4,1.85246737731137,24.4186886344839,1,1,0,0,"NA",NA
"608",3,20,3,4,1988,45,500,3,60,5,34.3333333333333,"20 M2/HA",34.6650640655209,193.431408896641,5.6627207580956,0,0,5.6627207580956,4,0.188015515418445,5.6627207580956,1,1,0,0,"NA",NA
"609",3,20,3,5,1994,51,500,20,400,5,41.06,"20 M2/HA",32.3581674388399,1421.15691160991,32.8940772953385,0,0,32.8940772953385,4,1.38136588442883,32.8940772953385,1,1,0,0,"NA",NA
"610",3,20,4,2,1980,37,500,18,360,5,37.06,"20 M2/HA",28.5026606945153,1529.81729169919,20.7791535453001,2.19096242457679,0,22.9701159698769,4,1.48698387834505,22.9701159698769,1,0.904616832259357,0.0953831677406428,0,"NA",NA
"611",3,20,4,3,1983,40,500,18,360,5,39.08,"20 M2/HA",30.1675045924142,1412.04280536112,23.1468148486781,2.58504380704309,0,25.7318586557212,4,1.37250696439242,25.7318586557212,1,0.899539172757412,0.100460827242588,0,"NA",NA
"612",3,20,4,4,1988,45,500,4,80,5,24.75,"20 M2/HA",24.984995497298,409.408013120895,3.92227842800686,0,0,3.92227842800686,4,0.397944982370976,3.92227842800686,1,1,0,0,"NA",NA
"613",3,20,4,5,1994,51,500,17,340,5,45.46,"20 M2/HA",35.4917637504485,1060.25472989718,31.2727798666371,2.36473962221011,0,33.6375194888472,4,1.03056861682159,33.6375194888472,1,0.929699345904678,0.0703006540953222,0,"NA",NA
